Code commune,Libellé de la commune,N.Pan.,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
58218,Prémery,4.0,LNC,M,GERMAIN,Gilbert,PREMERY DEMAIN,3.0,0.0,1.0,238.0,17.33,28.71,no
58303,Varennes-Vauzelles,1.0,LDIV,F,ROBIN-CHAUVOT,Catherine,ACTIVV actions pour Varennes-Vauzelles,2.0,0.0,0.0,610.0,8.75,17.75,no
58303,Varennes-Vauzelles,3.0,LDIV,F,BONNICEL,Isabelle,VARENNES-VAUZELLEMENT VOTRE,5.0,0.0,1.0,1159.0,16.62,33.72,no
58303,Varennes-Vauzelles,2.0,LDVG,M,SICOT,Olivier,VARENNES VAUZELLES SOLIDAIRE ET ECOLOGIQUE,22.0,0.0,5.0,1668.0,23.92,48.53,yes
59008,Aniche,5.0,LDVG,M,BARTOSZEK,Xavier,"ANICHE, Notre Ville - Dans le Coeur et dans l'Action",25.0,0.0,6.0,1403.0,20.76,49.18,yes
59008,Aniche,4.0,LRN,M,CLÉRY,Pascal,"PLUS SÛRE, PLUS BELLE, MA COMMUNE AVANT TOUT !",1.0,0.0,0.0,318.0,4.7,11.15,no
59008,Aniche,3.0,LCOM,M,MEURDESOIF,Michel,RASSEMBLEMENT CITOYEN Aniche ma commune j'y  tiens,7.0,0.0,1.0,1132.0,16.75,39.68,no
59009,Villeneuve-d'Ascq,3.0,LVEC,F,SÉGARD,Pauline,VILLENEUVE D'ASCQ CITOYENNE ECOLO SOLIDAIRE,7.0,0.0,1.0,3201.0,8.14,29.64,no
59009,Villeneuve-d'Ascq,5.0,LDVG,M,CAUDRON,Gérard,Ensemble pour Villeneuve d'Ascq 2020,38.0,0.0,7.0,5517.0,14.03,51.09,yes
59009,Villeneuve-d'Ascq,4.0,LDVC,F,BARISEAU,Florence,NATURELLEMENT VILLENEUVE D'ASCQ,4.0,0.0,1.0,2080.0,5.29,19.26,no
59015,Arleux,2.0,LNC,M,VANDEVILLE,Bruno,POURSUIVRE ENSEMBLE,17.0,0.0,1.0,695.0,28.7,47.05,yes
59015,Arleux,1.0,LNC,M,NIHOUS,Frédéric,ARLEUX PASSION COMMUNE,3.0,0.0,0.0,353.0,14.57,23.9,no
59015,Arleux,3.0,LNC,M,COQUELLE,Gilles,L'AVENIR D'ARLEUX ENSEMBLE,3.0,0.0,0.0,429.0,17.71,29.05,no
59017,Armentières,5.0,LDVD,M,PLOUY,Michel,Armentières avec Fidélité et Bon Sens,6.0,0.0,1.0,1820.0,10.57,34.59,no
59017,Armentières,3.0,LUG,M,HAESEBROECK,Bernard,AIMER ARMENTIERES ET AGIR POUR L'HUMAIN,27.0,0.0,2.0,2728.0,15.85,51.84,yes
59017,Armentières,4.0,LDVG,M,BIANCHI,Dominique,Armentières en tête !,2.0,0.0,0.0,714.0,4.15,13.57,no
59027,Aubry-du-Hainaut,2.0,LNC,M,ZINGRAFF,Raymond,"AUBRY, AUJOURD HUI... POUR DEMAIN",15.0,0.0,1.0,441.0,36.69,52.88,yes
59027,Aubry-du-Hainaut,3.0,LNC,M,LAUDE,Jean-Pierre,AUBRY AUTREMENT,4.0,0.0,0.0,393.0,32.7,47.12,no
59035,Avesnelles,1.0,LNC,M,BAROCHE,Sébastien,"POUR AVESNELLES, LE CHOIX DE L'ACTION",3.0,0.0,1.0,359.0,18.94,32.11,no
59035,Avesnelles,3.0,LNC,M,BADIDI,Antoine,Avesnelles au coeur,14.0,0.0,4.0,533.0,28.13,47.67,yes
59035,Avesnelles,2.0,LNC,F,CUVILLIER-BOUILLON,Delphine,POUR LES AVESNELLOIS,2.0,0.0,0.0,226.0,11.93,20.21,no
59043,Bailleul,5.0,LECO,M,DECAT,Joël,Unis Pour Bailleul,4.0,0.0,1.0,1157.0,10.55,22.42,no
59043,Bailleul,2.0,LDIV,M,GAUTIER,Antony,"Bailleuloises, Bailleulois",25.0,0.0,9.0,2596.0,23.67,50.3,yes
59043,Bailleul,4.0,LDVC,M,DENEUCHE,Marc,FIER DE FAIRE VIVRE BAILLEUL,4.0,0.0,2.0,1408.0,12.84,27.28,no
59052,Bauvin,3.0,LDVG,M,LEBARGY,Louis-Pascal,Bauvin Côté Coeur,23.0,0.0,1.0,1168.0,29.0,55.99,yes
59052,Bauvin,1.0,LDVC,M,ZBIERSKI,David,BIEN VIVRE A BAUVIN,5.0,0.0,0.0,680.0,16.88,32.6,no
59052,Bauvin,2.0,LDVG,M,COUTTE,Laurent,ENSEMBLE POUR BAUVIN,1.0,0.0,0.0,238.0,5.91,11.41,no
59068,Berlaimont,3.0,LNC,M,MARIE,Serge,BIEN VIVRE ENSEMBLE A BERLAIMONT,4.0,0.0,0.0,399.0,16.96,35.28,no
59068,Berlaimont,1.0,LNC,F,ROUSIES,Françoise,BERLAIMONT POUR VOUS ET AVEC VOUS,3.0,0.0,0.0,280.0,11.9,24.76,no
59068,Berlaimont,2.0,LNC,M,HANNECART,Michel,"POUR BERLAIMONT, ENSEMBLE CONTINUONS",16.0,0.0,1.0,452.0,19.22,39.96,yes
59080,Beuvry-la-Forêt,1.0,LNC,M,BRIDAULT,Thierry,BEUVRY LA FORÊT VERT L'AVENIR CONTINUONS ENSEMBLE,18.0,0.0,1.0,705.0,31.25,50.83,yes
59080,Beuvry-la-Forêt,3.0,LNC,M,RICQ,Philippe,ASSUREMENT L'UNION,5.0,0.0,0.0,682.0,30.23,49.17,no
59094,Bourbourg,4.0,LDIV,M,BASSEMON,Francis,"BOURBOURG, L'AVENIR GAGNANT",7.0,0.0,0.0,1185.0,24.33,48.99,no
59094,Bourbourg,2.0,LDIV,M,GENS,Eric,Bourbourg une passion commune,22.0,0.0,2.0,1234.0,25.33,51.01,yes
59107,Bray-Dunes,4.0,LDVG,M,DELANNOYE,Christophe,"Un projet, Une passion : Bray-Dunes",4.0,0.0,0.0,621.0,15.33,27.87,no
59107,Bray-Dunes,2.0,LDIV,M,MENNEVEUX,Didier,"N'ATTENDONS RIEN, OSONS TOUT !",1.0,0.0,0.0,166.0,4.1,7.45,no
59107,Bray-Dunes,3.0,LDVD,F,GILLOOTS,Christine,Bray-Dunes Pour Tous - Ecouter Pour Agir,18.0,0.0,1.0,726.0,17.93,32.59,yes
59107,Bray-Dunes,1.0,LDVD,M,VANHILLE,Alain,Nouveau Regard - Bray-Dunes,4.0,0.0,0.0,715.0,17.65,32.09,no
59118,Busigny,3.0,LNC,M,MARECHALLE,Didier,"POUR VOUS, POUR BUSIGNY.",15.0,0.0,2.0,590.0,33.85,52.54,yes
59118,Busigny,1.0,LNC,M,PECQUEUX,Christian,VIVRE A BUSIGNY,4.0,0.0,0.0,533.0,30.58,47.46,no
59132,Carnières,3.0,LNC,F,HOTTON,Sandrine,"CARNIERES, BOISTRANCOURT UN NOUVEL ÉLAN !",12.0,0.0,1.0,278.0,35.73,52.06,yes
59132,Carnières,2.0,LNC,F,MARLIOT,Marie-Lise,CARNIERES DANS LA CONTINUITE,3.0,0.0,0.0,256.0,32.9,47.94,no
59152,Comines,2.0,LDVC,F,LEROY-PIETRZAK,Anne-Natacha,COMINES C'EST VOUS !,2.0,0.0,0.0,572.0,5.94,14.43,no
59152,Comines,3.0,LDVD,M,DETOURNAY,Alain,"COMINES, Demain, votre ville",7.0,0.0,0.0,1610.0,16.71,40.61,no
59152,Comines,1.0,LDVC,M,HOUSET,Alexis,Un souffle d'avenir pour Comines,24.0,0.0,1.0,1783.0,18.51,44.97,yes
59153,Condé-sur-l'Escaut,1.0,LDIV,M,MANGANARO,Paolino,CONDE NOTRE PRIORITE,2.0,0.0,0.0,427.0,6.98,17.2,no
59153,Condé-sur-l'Escaut,3.0,LUDI,M,LELONG,Grégory,"CONDE 2020, ENSEMBLE CONTINUONS VERS UN BEL AVENIR",21.0,0.0,3.0,1103.0,18.04,44.44,yes
59153,Condé-sur-l'Escaut,2.0,LDVG,M,BOIS,Joël,CONDÉ AUTREMENT,6.0,0.0,1.0,952.0,15.57,38.36,no
59163,Croix,1.0,LDVG,F,JACQUEMOT,Stéphanie,ENSEMBLE POUR CROIX !,3.0,0.0,0.0,666.0,4.8,16.77,no
59163,Croix,2.0,LDVD,M,CAUCHE,Régis,ENSEMBLE POUR L'AVENIR DE CROIX,27.0,0.0,3.0,2042.0,14.71,51.42,yes
59163,Croix,4.0,LDVC,F,VERCAMER,Valentine,CROIX CITOYENS !,2.0,0.0,0.0,545.0,3.93,13.72,no
59163,Croix,3.0,LREM,M,DELILLE,Alexandre Patrick,"CROIX , J'y crois",3.0,0.0,0.0,718.0,5.17,18.08,no
59178,Douai,1.0,LDVC,F,CRAEYE,Coline,DOUAI DYNAMIQUE ET DURABLE,6.0,0.0,3.0,2450.0,9.31,30.33,no
59178,Douai,6.0,LDVG,M,GUIFFARD,Francois,ENSEMBLE FAISONS DOUAI,2.0,0.0,1.0,1110.0,4.22,13.74,no
59178,Douai,4.0,LUG,M,CHEREAU,Frédéric,DOUAI au COEUR,28.0,0.0,14.0,3339.0,12.69,41.34,yes
59178,Douai,5.0,LRN,M,FRANCOIS,Thibaut,"Liste Rassemblement National : Douai, plus belle, plus propre, plus sûre",3.0,0.0,1.0,1178.0,4.48,14.58,no
59179,Douchy-les-Mines,1.0,LCOM,M,VÉNIAT,Michel,DOUCHY AU COEUR AVEC PASSION,27.0,0.0,5.0,1560.0,22.02,58.49,yes
59179,Douchy-les-Mines,2.0,LDVG,M,NOULIN,Cédric,Douchy Ensemble Autrement,2.0,0.0,0.0,435.0,6.14,16.31,no
59179,Douchy-les-Mines,3.0,LRN,M,FRANQUET,Julien,"AVEC VOUS, DÉFENDONS DOUCHY !",4.0,0.0,0.0,672.0,9.49,25.2,no
59205,Escaudain,3.0,LDVG,F,MERCIER - DHENNAIN,Catherine,OBJECTIF ESCAUDAIN,5.0,0.0,1.0,723.0,11.72,35.58,no
59205,Escaudain,2.0,LCOM,M,SALIGOT,Bruno,"ENSEMBLE POUR AGIR, L'HUMAIN D'ABORD !",22.0,0.0,4.0,930.0,15.08,45.77,yes
59205,Escaudain,1.0,LRN,M,CLOET,Geoffrey,"ESCAUDINOIS, OSONS LE CHANGEMENT!",2.0,0.0,0.0,379.0,6.14,18.65,no
59227,Fenain,2.0,LDVG,F,DUPILET,Arlette,LA GAUCHE FENAINOISE,22.0,0.0,3.0,860.0,20.55,49.94,yes
59227,Fenain,1.0,LFI,M,BRICE,Raphaël,AGISSONS ENSEMBLE POUR FENAIN !,2.0,0.0,0.0,221.0,5.28,12.83,no
59227,Fenain,3.0,LDVG,M,BRUNIAU,Olivier,MIEUX VIVRE A FENAIN,5.0,0.0,1.0,641.0,15.32,37.22,no
59228,Férin,2.0,LNC,M,DRUELLE,Alain,FERIN POUR LA VIE,3.0,0.0,0.0,311.0,27.23,43.02,no
59228,Férin,1.0,LNC,M,PEDERENCINO,Michel,ENSEMBLE & AUTREMENT - FERIN,12.0,0.0,1.0,412.0,36.08,56.98,yes
59231,Ferrière-la-Petite,1.0,LNC,M,MAESEN,Renaud,Ensemble écrivons Ferrière-la-Petite 2026,2.0,0.0,0.0,147.0,18.56,30.75,no
59231,Ferrière-la-Petite,2.0,LNC,M,PIETTE,Thomas,VIVRE FERRIERE,12.0,0.0,1.0,238.0,30.05,49.79,yes
59231,Ferrière-la-Petite,3.0,LNC,F,BULTIEAUX,Brigitte,FERRIERE-LA-PETITE AVEC VOUS,1.0,0.0,0.0,93.0,11.74,19.46,no
59247,Forest-sur-Marque,3.0,LNC,M,CARDOT,Rudi,UNIS POUR FOREST,3.0,0.0,0.0,325.0,26.64,46.3,no
59247,Forest-sur-Marque,2.0,LNC,M,STROBBE,Bernard,PARTICIPER POUR FOREST DEMAIN,12.0,0.0,1.0,377.0,30.9,53.7,yes
59253,Fresnes-sur-Escaut,2.0,LRN,M,POTELLE,Maxime,RASSEMBLEMENT NATIONAL FRESNOIS,2.0,0.0,0.0,263.0,5.35,13.81,no
59253,Fresnes-sur-Escaut,1.0,LDVG,F,FORNIES,Valérie,TENONS LE CAP,22.0,0.0,2.0,950.0,19.33,49.89,yes
59253,Fresnes-sur-Escaut,3.0,LDVD,M,ZAREMBA,Fabrice,AGIR AUTREMENT,5.0,0.0,1.0,691.0,14.06,36.29,no
59279,Halluin,2.0,LLR,M,DASSONVILLE,Gustave,ALLONS PLUS LOIN POUR HALLUIN,8.0,0.0,0.0,2225.0,14.92,45.3,no
59279,Halluin,4.0,LDVC,M,SOLDERA,Quentin,Collectif Citoyen Halluin,1.0,0.0,0.0,370.0,2.48,7.53,no
59279,Halluin,3.0,LDVC,M,DESTAILLEUR,Jean-Christophe,"L'UNION, MON PARTI C'EST HALLUIN",26.0,0.0,2.0,2317.0,15.54,47.17,yes
59291,Hautmont,3.0,LDVD,M,WILMOTTE,Stéphane,"ECOUTER, RASSEMBLER ET AGIR POUR HAUTMONT",26.0,0.0,6.0,1968.0,20.57,52.96,yes
59291,Hautmont,2.0,LLR,M,WILMOTTE,Joël,TOUJOURS AUSSI FIERS D'ETRE HAUTMONTOIS,7.0,0.0,2.0,1748.0,18.27,47.04,no
59295,Hazebrouck,1.0,LDVD,M,BELLEVAL,Valentin,J'AIME MA VILLE QUI VIT,25.0,0.0,12.0,3033.0,18.24,41.96,yes
59295,Hazebrouck,3.0,LDVD,M,DEBAECKER,Bernard,HAZEBROUCK C'est Vous,4.0,0.0,2.0,1695.0,10.19,23.45,no
59295,Hazebrouck,2.0,LDVC,M,TIBERGHIEN,Didier,"Ensemble, bâtir HAZEBROUCK au quotidien",6.0,0.0,3.0,2500.0,15.03,34.59,no
59316,Houplin-Ancoisne,3.0,LNC,M,BOCQUILLON,Sébastien,Pour un village uni et responsable,2.0,0.0,0.0,295.0,10.87,20.27,no
59316,Houplin-Ancoisne,2.0,LNC,F,GANTIEZ,Dominique,AVEC VOUS CHANGEONS DE CAP,17.0,0.0,1.0,685.0,25.23,47.08,yes
59316,Houplin-Ancoisne,1.0,LNC,M,CRESPEL,Jean,HOUPLIN-ANCOISNE ENSEMBLE CONTINUONS,4.0,0.0,0.0,475.0,17.5,32.65,no
59328,Lambersart,2.0,LDVC,M,CAUDRON,Christophe,CAUDRON 2020 - LAMBERSART AVEC VOUS,5.0,0.0,1.0,2077.0,10.04,28.38,no
59328,Lambersart,5.0,LDVG,M,PIRA,Pierre-Yves,"LAMBERSART, sociale, écologique et solidaire",2.0,0.0,0.0,1155.0,5.58,15.78,no
59328,Lambersart,6.0,LDVC,M,BOUCHE,Nicolas,UN NOUVEAU SOUFFLE POUR LAMBERSART,28.0,0.0,2.0,4086.0,19.74,55.83,yes
59336,Lécluse,1.0,LNC,M,DILLIES,Rudy,"ENSEMBLE, PREPARONS ET VIVONS L'AVENIR",3.0,0.0,0.0,336.0,34.75,48.63,no
59336,Lécluse,2.0,LNC,F,DESCAMPS-VOTTIER,Nicole,CONTINUONS PLUS FORT POUR LECLUSE,12.0,0.0,1.0,355.0,36.71,51.37,yes
59340,Leffrinckoucke,3.0,LDVG,M,BERTELOOT,Patrice,BIEN VIVRE A LEFFRINCKOUCKE,3.0,0.0,0.0,395.0,11.09,21.48,no
59340,Leffrinckoucke,1.0,LDVG,M,PEDRETTI,Mario,Pour Leffrinckoucke Autrement !,4.0,0.0,0.0,564.0,15.83,30.67,no
59340,Leffrinckoucke,2.0,LDVC,M,RYCKEBUSCH,Olivier,Une Dynamique pour Leffrinckoucke,20.0,0.0,1.0,880.0,24.7,47.85,yes
59350,Lille,7.0,LUG,F,AUBRY,Martine,"LILLE EN COMMUN, LILLE EN CONFIANCE",43.0,0.0,24.0,15389.0,12.37,40.0,yes
59350,Lille,4.0,LVEC,M,BALY,Stéphane,Lille Verte 2020 - pour changer - avec Stéphane Baly,12.0,0.0,6.0,15162.0,12.18,39.41,no
59350,Lille,10.0,LUC,F,SPILLEBOUT,Violette,FAIRE RESPIRER LILLE,6.0,0.0,3.0,7919.0,6.36,20.58,no
59357,La Longueville,3.0,LNC,F,CAUDERLIER,Nathalie,LA LONGUEVILLE : VIVRE ET AGIR ENSEMBLE,2.0,0.0,0.0,206.0,13.18,25.25,no
59357,La Longueville,2.0,LNC,M,CLAISSE,Jacques,"LA LONGUEVILLE, ENSEMBLE VERS L'AVENIR",3.0,0.0,0.0,268.0,17.15,32.84,no
59357,La Longueville,1.0,LNC,M,LATOUCHE,Stéphane,2020-2026 CONTINUONS TOUS ENSEMBLE,14.0,0.0,2.0,342.0,21.88,41.91,yes
59382,Maretz,3.0,LNC,F,LESNE SETIAUX,Monique,"ENSEMBLE, GARDONS LE CAP !",3.0,0.0,0.0,202.0,21.47,35.56,no
59382,Maretz,2.0,LNC,M,KEHL,Didier,L'ÉVEIL MARETZIEN,11.0,0.0,1.0,237.0,25.19,41.73,yes
59382,Maretz,4.0,LNC,M,BLEUSE,Aimé,LISTE D'UNION POUR UN NOUVEL HORIZON,1.0,0.0,0.0,129.0,13.71,22.71,no
59383,Marly,2.0,LUG,M,LEMAN,Jérôme,UNIS POUR MARLY,7.0,0.0,1.0,1910.0,22.37,46.45,no
59383,Marly,4.0,LDVD,M,VERFAILLIE,Jean-Noël,UNE NOUVELLE ENERGIE POUR MARLY,26.0,0.0,4.0,2202.0,25.79,53.55,yes
59390,Masny,2.0,LDVG,M,FONTAINE,Lionel,LISTE UNIS POUR MASNY,22.0,0.0,3.0,906.0,32.03,58.56,yes
59390,Masny,3.0,LDVC,F,DUQUENNE,Raymonde,NOTRE VILLE AVANT TOUT,2.0,0.0,0.0,304.0,10.75,19.65,no
59390,Masny,1.0,LDVG,F,DELABRE GAUTHIEZ,Paulette,CONTINUONS ENSEMBLE POUR MASNY,3.0,0.0,0.0,337.0,11.91,21.78,no
59392,Maubeuge,5.0,LDVD,M,DECAGNY,Arnaud,Ensemble pour l'Avenir de Maubeuge avec Arnaud DECAGNY,26.0,0.0,13.0,3523.0,18.51,47.82,yes
59392,Maubeuge,1.0,LDVD,M,ROMBEAUT,Jean-Pierre,REINVENTONS MAUBEUGE,2.0,0.0,1.0,865.0,4.54,11.74,no
59392,Maubeuge,6.0,LSOC,M,PAUVROS,Rémy,"MAUBEUGE, PLUS BELLE MA VILLE",6.0,0.0,3.0,2444.0,12.84,33.17,no
59392,Maubeuge,4.0,LRN,M,MERLAUD,Aymeric,"...AVEC AYMERIC MERLAUD MAUBEUGE PLUS BELLE, PLUS SÛRE, PLUS JUSTE",1.0,0.0,0.0,535.0,2.81,7.26,no
59400,Merville,3.0,LDVD,M,DUYCK,Joël,Liste d'Action Démocratique et  Sociale,21.0,0.0,7.0,1416.0,19.19,42.48,yes
59400,Merville,1.0,LDVC,F,LORPHELIN,Martine,MERVILLE en GRAND,4.0,0.0,2.0,1027.0,13.92,30.81,no
59400,Merville,2.0,LDVG,M,PARENT,Jacques,AGIR ENSEMBLE POUR MERVILLE,4.0,0.0,1.0,890.0,12.06,26.7,no
59431,Nieppe,2.0,LDVC,M,DELANNOY,Fabrice,Nieppe Notre engagement c'est Vous !,5.0,0.0,1.0,736.0,11.76,33.0,no
59431,Nieppe,4.0,LDIV,F,DUMONT,Carole,"Nieppe, Dynamique citoyenne",2.0,0.0,0.0,390.0,6.23,17.49,no
59431,Nieppe,3.0,LDVD,M,LEMAIRE,Roger,Vivons Nieppe Ensemble,22.0,0.0,5.0,1104.0,17.64,49.51,yes
59457,Pérenchies,3.0,LDVG,M,VANBENEDEN,Philippe,PERENCHIES ENSEMBLE !,2.0,0.0,0.0,353.0,5.64,14.01,no
59457,Pérenchies,2.0,LDVC,F,PROVO,Valérie,S'ENGAGER ENSEMBLE POUR PERENCHIES,21.0,0.0,1.0,1133.0,18.11,44.96,yes
59457,Pérenchies,1.0,LDVD,M,DELOBEL,Benoît,"TOUJOURS UNIS, AVEC LES PERENCHINOIS",6.0,0.0,0.0,1034.0,16.53,41.03,no
59459,Petite-Forêt,3.0,LDVG,F,GOMBERT,Sandrine,"PETITE-FORET ENCORE, PETITE-FORET TOUJOURS",20.0,0.0,2.0,678.0,18.26,41.14,yes
59459,Petite-Forêt,2.0,LCOM,M,SPYCHALA,Grégory,TOUS AUTOUR DE L'ÊTRE HUMAIN FRANC-FORESIEN,5.0,0.0,0.0,644.0,17.34,39.08,no
59459,Petite-Forêt,1.0,LDVD,M,QUINET,Gérard,"Petite-Fôret, Ensemble, Autrement",2.0,0.0,0.0,326.0,8.78,19.78,no
59512,Roubaix,11.0,LDVG,M,AMROUNI,Karim,ROUBAIX EN COMMUN,11.0,0.0,3.0,4500.0,9.59,43.79,no
59512,Roubaix,1.0,LUC,M,DELBAR,Guillaume,ROUBAIX AVENIR,42.0,0.0,10.0,5776.0,12.31,56.21,yes
59514,Rousies,1.0,LDVD,F,LEBEGUE,Nathalie,ROUSIES VOTRE VILLE,1.0,0.0,0.0,134.0,4.54,8.29,no
59514,Rousies,2.0,LDVG,F,SULECK,Josiane,"NOTRE PARTI, C'est ROUSIES",21.0,0.0,2.0,822.0,27.85,50.87,yes
59514,Rousies,3.0,LLR,F,DEVOS,Carole,"CONSTRUISONS ROUSIES, ENSEMBLE ET AUTREMENT",5.0,0.0,0.0,660.0,22.37,40.84,no
59520,Rumilly-en-Cambrésis,1.0,LNC,M,LIENARD,Michel,PARTAGEONS ENSEMBLE NOS VALEURS,2.0,0.0,0.0,263.0,23.61,36.63,no
59520,Rumilly-en-Cambrésis,3.0,LNC,M,FICHAUX,Jean,AGIR AUTREMENT A RUMILLY-EN-CIS,12.0,0.0,1.0,365.0,32.76,50.84,yes
59520,Rumilly-en-Cambrésis,2.0,LNC,M,HILAIRE,Christian,UN NOUVEL HORIZON POUR NOTRE VILLAGE,1.0,0.0,0.0,90.0,8.08,12.53,no
59527,Saint-André-lez-Lille,2.0,LDIV,M,LEBEZ,Loïc,OSONS L'ALTERNATIVE CITOYENNE,7.0,0.0,0.0,1235.0,14.63,42.11,no
59527,Saint-André-lez-Lille,4.0,LDVC,F,MASSE,Elisabeth,"AVEC ELISABETH MASSE, AGISSONS POUR UNE VILLE DURABLE",26.0,0.0,1.0,1698.0,20.12,57.89,yes
59553,Santes,2.0,LDVC,M,DUJARDIN,Laurent,ENERGIESANTES ET NOUVELLE ERE,7.0,0.0,0.0,1307.0,27.57,49.68,no
59553,Santes,1.0,LDVC,M,BELABBES,Hiazid,"SANTES, AGIR ENSEMBLE -  LE SENS DE L'AVENIR",22.0,0.0,1.0,1324.0,27.93,50.32,yes
59559,Sebourg,3.0,LNC,M,CELLIER,Bruno,SEBOURG PASSIONNEMENT,15.0,0.0,1.0,427.0,26.74,49.42,yes
59559,Sebourg,1.0,LNC,M,SZYMCZAK,Freddy,"Sebourg, ensemble",4.0,0.0,0.0,363.0,22.73,42.01,no
59559,Sebourg,2.0,LNC,F,BASSEZ,Martine,SEBOURG DEMAIN,0.0,0.0,0.0,74.0,4.63,8.56,no
59560,Seclin,1.0,LCOM,M,DEBREU,Bernard,Seclin en commun,8.0,0.0,0.0,2019.0,23.55,47.14,no
59560,Seclin,4.0,LDVC,M,CADART,François-Xavier,AVEC FRANCOIS XAVIER CADART,25.0,0.0,1.0,2264.0,26.41,52.86,yes
59564,La Sentinelle,3.0,LNC,F,SOPO,Bernadette,"LA SENTINELLE, CONTINUONS ENSEMBLE !",5.0,0.0,0.0,554.0,26.47,48.55,no
59564,La Sentinelle,2.0,LNC,M,BLONDIAUX,Eric,LA SENTINELLE LA VILLE DES POSSIBLES,18.0,0.0,1.0,587.0,28.05,51.45,yes
59574,Somain,4.0,LUG,M,QUENNESSON,Julien,LISTE DE FORCES DE GAUCHES ET DE PROGRES,25.0,0.0,7.0,1477.0,16.92,48.54,yes
59574,Somain,1.0,LDVC,M,MATUSZEWSKI,Jérôme,le collectif un avenir pour somain conduit par Jérôme Matuszewski,6.0,0.0,2.0,1061.0,12.15,34.87,no
59574,Somain,3.0,LRN,M,MARCHIO,Matthieu,"SOMAIN, OSONS LE CHANGEMENT !",2.0,0.0,0.0,505.0,5.79,16.6,no
59601,Trélon,2.0,LNC,M,REGHEM,Thierry,ENSEMBLE POUR TRELON,19.0,0.0,4.0,588.0,30.48,62.49,yes
59601,Trélon,3.0,LNC,M,BONGIBAULT,Eric,TRÉLON LE RENOUVEAU,4.0,0.0,1.0,353.0,18.3,37.51,no
59605,Uxem,1.0,LNC,M,NOEL,Alain,Vivons Tous Notre Village,1.0,0.0,0.0,102.0,9.21,13.84,no
59605,Uxem,3.0,LNC,M,SMOCH,Laurent,Uxem Avec Vous Aujourd'hui et Demain,3.0,0.0,0.0,302.0,27.28,40.98,no
59605,Uxem,2.0,LNC,M,DEFRANCE,Pierre,UXEM ENSEMBLE,11.0,0.0,2.0,333.0,30.08,45.18,yes
59616,Vieux-Condé,1.0,LDVG,M,BUSTIN,David,Pour construire ensemble,25.0,0.0,3.0,1813.0,23.16,51.49,yes
59616,Vieux-Condé,4.0,LUG,M,AGAH,Franck,VIEUX CONDE Ô COEUR,8.0,0.0,1.0,1708.0,21.82,48.51,no
59626,Villers-Pol,1.0,LNC,M,BUISSE,Thierry,ensemble relevons le defi,1.0,0.0,0.0,108.0,11.93,17.88,no
59626,Villers-Pol,2.0,LNC,M,YZANIC,Olivier,VALEURS ET PERSPECTIVES,12.0,0.0,1.0,291.0,32.15,48.18,yes
59626,Villers-Pol,3.0,LNC,M,LOTTEAU,Daniel,CONSTRUISONS L'AVENIR DE NOTRE VILLAGE : DL 20.26,2.0,0.0,0.0,205.0,22.65,33.94,no
59636,Wambrechies,2.0,LDVD,M,ISTRIA,Alain,ENSEMBLE POUR WAMBRECHIES,4.0,0.0,0.0,739.0,8.9,24.9,no
59636,Wambrechies,3.0,LDVD,M,BROGNIART,Sébastien,W@MBRECHIES CE LIEN QUI NOUS UNIT,27.0,0.0,1.0,1817.0,21.89,61.22,yes
59636,Wambrechies,4.0,LDVC,M,SPADAVECCHIA,Georges,UNE NOUVELLE ERE POUR WAMBRECHIES,2.0,0.0,0.0,412.0,4.96,13.88,no
59646,Wasquehal,2.0,LDVG,M,TIRMARCHE,Benoît,FAISONS WASQUEHAL ENSEMBLE,3.0,0.0,0.0,847.0,5.51,16.67,no
59646,Wasquehal,3.0,LDVD,M,THIEBAUT,David,UNIS POUR WASQUEHAL,4.0,0.0,0.0,1372.0,8.92,27.0,no
59646,Wasquehal,5.0,LDVD,F,DUCRET,Stéphanie,Wasquehal pour tous,28.0,0.0,3.0,2862.0,18.61,56.33,yes
59654,Waziers,2.0,LDVG,M,DESMONS,Laurent,VIA WAZIERS,23.0,0.0,2.0,1514.0,30.36,57.63,yes
59654,Waziers,1.0,LCOM,M,MICHON,Jacques,AGIR POUR WAZIERS,6.0,0.0,1.0,1113.0,22.32,42.37,no
59659,Wignehies,1.0,LNC,M,CHIKH,Clément,POUR QUE WIGNEHIES REVIVE,3.0,0.0,1.0,276.0,13.19,25.56,no
59659,Wignehies,2.0,LNC,M,BERTIN,Jean-Guy,ENSEMBLE CONSTRUISONS UNE NOUVELLE DYNAMIQUE POUR WIGNEHIES,18.0,0.0,4.0,545.0,26.05,50.46,yes
59659,Wignehies,4.0,LNC,M,DUBOIS,Christian,PIENS & FIERS DE L'ETRE,2.0,0.0,0.0,259.0,12.38,23.98,no
60034,Avrechy,3.0,LNC,F,LEQUEN,Astride,ENSEMBLE POUR NOTRE COMMUNE,12.0,0.0,2.0,268.0,31.05,49.63,yes
60034,Avrechy,1.0,LNC,M,DENYS,Jacky,AVRECHY SAGESSE ET AMBITION,0.0,0.0,0.0,43.0,4.98,7.96,no
60034,Avrechy,2.0,LNC,F,BIRON,Peggy,Avrechy c'est vous ! Ensemble main dans la main,3.0,0.0,0.0,229.0,26.54,42.41,no
