Code commune,Libellé de la commune,Code Nuance,Sexe,Nom,Prénom,Liste,Sièges / Elu,Sièges Secteur,Sièges CC,Voix,% Voix/Ins,% Voix/Exp,winner
30133,Le Grau-du-Roi,LDVD,M,ROSSO,Léopold,LE GRAU DU ROI NATURELLEMENT,6,0.0,3.0,2727.0,33.68,43.29,no
30133,Le Grau-du-Roi,LDVD,M,LUCIANI,Bernard,...Rassemblement de la droite - Le Grau du Roi 2014...,1,0.0,0.0,416.0,5.14,6.6,no
30133,Le Grau-du-Roi,LDVG,M,CRAUSTE,Robert,ROBERT CRAUSTE - HISSER HAUT LE GRAU DU ROI,21,0.0,10.0,2752.0,33.99,43.68,yes
30138,Langlade,LDIV,M,VALETTE,Thierry,ENSEMBLE POUR LANGLADE,1,0.0,0.0,269.0,14.92,18.98,no
30138,Langlade,LDVD,M,ABRIC,René,LANGLADE AU COEUR,4,0.0,0.0,554.0,30.73,39.1,no
30138,Langlade,LDVD,M,PREVOTEAU,Gaëtan,LANGLADE LE NOUVEL ÉLAN,14,0.0,1.0,594.0,32.95,41.92,yes
30155,Manduel,LDVD,M,GRANAT,Jean-Jacques,MANDUEL MON VILLAGE,24,0.0,2.0,2001.0,39.51,62.79,yes
30155,Manduel,LDVG,M,RIVAL,Gérard,MANDUEL UNE AMBITION A PARTAGER,5,0.0,1.0,1186.0,23.42,37.21,no
30169,Milhaud,LUD,M,AVELLANEDA,Jean-Michel,MILHAUD GENERATIONS NOUVELLES,3,0.0,0.0,699.0,16.63,22.79,no
30169,Milhaud,LFN,F,DURAND-MARTIN,Isabelle,MILHAUD BLEU MARINE,3,0.0,0.0,627.0,14.92,20.44,no
30169,Milhaud,LDVD,M,DESCLOUX,Jean-Luc,UN NOUVEAU DEPART POUR MILHAUD,23,0.0,3.0,1741.0,41.42,56.77,yes
30174,Montaren-et-Saint-Médiers,LDVG,M,MICHEL,Pierre,ECOUTER POUR AVANCER,14,0.0,2.0,335.0,31.6,38.86,yes
30174,Montaren-et-Saint-Médiers,LDIV,F,MAGNAN,Véronique,AMBITIONS 2014 !,2,0.0,0.0,231.0,21.79,26.8,no
30174,Montaren-et-Saint-Médiers,LDVD,M,PIETTE,Alexis,TOUS UNIS POUR MONTAREN ET SAINT MEDIERS,3,0.0,1.0,296.0,27.92,34.34,no
30179,Montfrin,LDVD,M,MARTINET,Claude,POUR MONTFRIN....ALLONS PLUS LOIN !,18,0.0,3.0,843.0,36.26,52.46,yes
30179,Montfrin,LDVG,M,DALLE,Serge,MONTFRIN 2014 DANS L'ACTION AVEC VOUS,5,0.0,1.0,764.0,32.86,47.54,no
30189,Nîmes,LFN,M,GILLET,Yoann,"NÎMES, VILLE FRANÇAISE !",7,0.0,6.0,11734.0,13.64,24.42,no
30189,Nîmes,LFG,F,FAYET,Sylvette,VIVONS NIMES ENSEMBLE,4,0.0,3.0,7130.0,8.29,14.84,no
30189,Nîmes,LDVD,M,FOURNIER,Jean-Paul,Passionnément nîmois,41,0.0,36.0,22491.0,26.15,46.8,yes
30189,Nîmes,LDVG,F,DUMAS,Françoise,NIMES CAPITALE,3,0.0,3.0,6699.0,7.79,13.94,no
30202,Pont-Saint-Esprit,LDVD,M,BAUMET,Gilbert,AIMONS PONT-SAINT-ESPRIT,4,0.0,1.0,1418.0,19.49,27.19,no
30202,Pont-Saint-Esprit,LDIV,M,CASTILLON,Roger,ENSEMBLE POUR L'AVENIR-LISTE D'UNION REPUBLICAINE,25,0.0,9.0,2390.0,32.84,45.83,yes
30202,Pont-Saint-Esprit,LFN,F,GONDARD,Christiane,PONT BLEU MARINE,3,0.0,1.0,876.0,12.04,16.8,no
30202,Pont-Saint-Esprit,LDVD,M,SEGAL,Valère,POUR UN MEILLEUR ESPRIT,1,0.0,0.0,531.0,7.3,10.18,no
30206,Poulx,LDVD,M,VIVIET,Gilbert,J'AIME POULX,5,0.0,0.0,975.0,29.25,41.38,no
30206,Poulx,LDVD,M,JAMOT,André,POULX-AVANT-TOUT,2,0.0,0.0,362.0,10.86,15.37,no
30206,Poulx,LDIV,M,QUITTARD,Patrice,POULX AUTREMENT UNE DYNAMIQUE NOUVELLE,20,0.0,2.0,1019.0,30.57,43.25,yes
30211,Redessan,LDVG,F,RICHARD,Fabienne,"Notre objectif, Votre avenir à Redessan",21,0.0,2.0,966.0,34.21,50.29,yes
30211,Redessan,LDVD,F,DUFOUR,Mélanie,REDESSAN AU COEUR,6,0.0,0.0,954.0,33.78,49.66,no
30211,Redessan,LDVD,M,BAUME,Eric,VIVRE REDESSAN,0,0.0,0.0,1.0,0.04,0.05,no
30221,Roquemaure,LDVD,M,HEUGHE,André Daniel Bernard,A.G.I.R. POUR ROQUEMAURE,22,0.0,8.0,1188.0,33.06,47.29,yes
30221,Roquemaure,LDIV,M,ROUSSELOT,Luc,"ROQUEMAURE, L'ELAN CITOYEN",2,0.0,1.0,403.0,11.21,16.04,no
30221,Roquemaure,LDIV,F,NURY,Nathalie,ENSEMBLE POUR ROQUEMAURE,5,0.0,2.0,921.0,25.63,36.66,no
30227,Saint-Ambroix,LDVD,M,DE FARIA,Jean-Pierre,SAINT-AMBROIX LE CHOIX DE L'AVENIR,18,0.0,6.0,1050.0,38.15,55.76,yes
30227,Saint-Ambroix,LDVG,M,PIALET,Daniel,ENSEMBLE POUR SAINT-AMBROIX,5,0.0,1.0,833.0,30.27,44.24,no
30243,Saint-Christol-lès-Alès,LUC,M,BENEZET,Jean-Charles,Union Pour le Renouveau à Saint Christol,23,0.0,3.0,1949.0,35.38,53.54,yes
30243,Saint-Christol-lès-Alès,LSOC,M,SIRVIN,Jean,UNION ET DYNAMISME POUR SAINT CHRISTOL LES ALES,1,0.0,0.0,431.0,7.82,11.84,no
30243,Saint-Christol-lès-Alès,LDVG,M,ROUX,Philippe,"POUR SAINT CHRISTOL, LA GAUCHE RASSEMBLÉE CLARTÉ ET DÉMOCRATIE - AGIR ENSEMBLE",5,0.0,1.0,1260.0,22.87,34.62,no
30258,Saint-Gilles,LUD,M,VALADIER,Eddy,Saint-Gilles par coeur,25,0.0,6.0,3326.0,37.26,51.5,yes
30258,Saint-Gilles,LFN,M,COLLARD,Gilbert,SAINT-GILLES FAIT FRONT,8,0.0,1.0,3132.0,35.08,48.5,no
30259,Saint-Hilaire-de-Brethmas,LDIV,M,PERRET,Jean-Michel,INITIATIVES POUR ST HILAIRE DE BRETHMAS,20,0.0,2.0,1029.0,28.39,41.28,yes
30259,Saint-Hilaire-de-Brethmas,LDIV,M,GUY,Patrick,OSEZ SAINT HILAIRE AUTREMENT,3,0.0,0.0,623.0,17.19,24.99,no
30259,Saint-Hilaire-de-Brethmas,LUDI,M,CHEYREZY,Alain,SAINT HILAIRE AVENIR,4,0.0,1.0,841.0,23.21,33.73,no
30269,Saint-Jean-du-Gard,LDIV,M,AFFORTIT,Lucien,AVENIER ET SOLIDARITE,3,0.0,0.0,450.0,20.13,27.08,no
30269,Saint-Jean-du-Gard,LDVG,M,ANTHERIEU,Michel,"NOTRE FORCE, NOTRE OBJECTIF, ENSEMBLE POUR SAINT JEAN",3,0.0,0.0,502.0,22.45,30.2,no
30269,Saint-Jean-du-Gard,LDIV,M,RUAS,Michel,UNION POUR LE RENOUVEAU DE SAINT-JEAN DU GARD,17,0.0,1.0,710.0,31.75,42.72,yes
30270,Saint-Jean-du-Pin,LDIV,M,DESBROSSES,Serge,SAINT JEAN DU PIN AUTREMENT,1,0.0,0.0,132.0,10.84,15.1,no
30270,Saint-Jean-du-Pin,LFG,M,MAUBERNARD,Eric,ENSEMBLE POUR UNE GESTION DE GAUCHE,12,0.0,1.0,443.0,36.37,50.69,yes
30270,Saint-Jean-du-Pin,LDIV,M,SERODES,Jean-Marc,RASSEMBLEMENT POUR SAINT JEAN DU PIN 2014,2,0.0,0.0,299.0,24.55,34.21,no
30278,Saint-Laurent-des-Arbres,LDIV,M,GAMARD,Philippe,L'AVENIR EN CONFIANCE,18,0.0,6.0,817.0,43.5,53.12,yes
30278,Saint-Laurent-des-Arbres,LDVD,M,ANASTASY,Michel,UNE AMBITION AVEC VOUS,5,0.0,1.0,721.0,38.39,46.88,no
30284,Saint-Martin-de-Valgalgues,LDVD,M,MARROT,Guy,SAINT MARTIN 2020,6,0.0,0.0,1062.0,33.89,48.25,no
30284,Saint-Martin-de-Valgalgues,LDVG,M,CERPEDES,Claude,CLARTE ET DEMOCRATIE POUR SAINT-MARTIN,21,0.0,2.0,1139.0,36.34,51.75,yes
30333,Uchaud,LFN,F,MOURGUE,Muriel,UCHAUD FAIT FRONT,2,0.0,0.0,357.0,12.16,17.02,no
30333,Uchaud,LDIV,M,LEON,Joffrey,UCHAUD AVENIR,5,0.0,1.0,741.0,25.25,35.32,no
30333,Uchaud,LDIV,M,BONNET,Maryan,ENSEMBLE POUR UCHAUD,20,0.0,4.0,1000.0,34.07,47.66,yes
30341,Vauvert,LDVD,M,GAYAUD,Gérard,MON PARTI C'EST VAUVERT,3,0.0,2.0,1486.0,16.94,23.16,no
30341,Vauvert,LFN,M,MEIZONNET,Jean-Louis,VAUVERT BLEU MARINE,6,0.0,3.0,2268.0,25.85,35.35,no
30341,Vauvert,LDVG,M,DENAT,Jean,TOUS POUR VAUVERT avec Jean DENAT,24,0.0,11.0,2661.0,30.33,41.48,yes
30342,Vénéjan,LDIV,M,ESTELLE,Gérard,VENEJAN SIMPLEMENT,3,0.0,0.0,348.0,34.87,44.5,no
30342,Vénéjan,LDIV,F,COURTIELLE,Corinne,VENEJAN À COEUR,0,0.0,0.0,41.0,4.11,5.24,no
30342,Vénéjan,LDVG,M,TUFFERY,Bruno,ENSEMBLE POUR  VÉNÉJAN 2020 !,12,0.0,1.0,393.0,39.38,50.26,yes
30346,Vers-Pont-du-Gard,LDIV,M,TERMOZ,Jean-Clément,UNE EQUIPE SOLIDE AU SERVICE DES VERSOIS,4,0.0,0.0,527.0,38.24,46.35,no
30346,Vers-Pont-du-Gard,LDVD,M,SAUZET,Olivier,ENSEMBLE VERS L'AVENIR,15,0.0,2.0,610.0,44.27,53.65,yes
30348,Vézénobres,LDIV,F,ALLEMAND,Liliane,VEZENOBRES 2014 UN VILLAGE D'AVENIR,15,0.0,1.0,496.0,35.53,49.9,yes
30348,Vézénobres,LDIV,M,PARISOT,Alain,VEZENOBRES ENSEMBLE ET AUTREMENT,1,0.0,0.0,178.0,12.75,17.91,no
30348,Vézénobres,LDVG,M,MIALHE,Bernard,"POUR VEZENOBRES, DES HOMMES ET DES FEMMES DE CARACTERE",3,0.0,0.0,320.0,22.92,32.19,no
31032,Aussonne,LUG,F,MAUREL,Lysiane,AGIR POUR AUSSONNE AVEC LA GAUCHE,22,0.0,2.0,1618.0,33.43,50.42,yes
31032,Aussonne,LDIV,M,SALAÜN,Frédéric,"AUSSONNE UNIE, UNE NOUVELLE AMBITION",7,0.0,0.0,1591.0,32.87,49.58,no
31033,Auterive,LDVG,M,AZEMA,René,AUTERIVE AUTREMENT,5,0.0,2.0,1503.0,22.65,34.17,no
31033,Auterive,LDVD,M,SOULA,Gérard,AUTERIVE AVENIR 2014,4,0.0,1.0,1175.0,17.7,26.71,no
31033,Auterive,LUD,M,BASTIANI,Jean-Pierre,BIEN ADMINISTRER SOLIDAIREMENT TOUS LES INTERETS DES AUTERIVAINS PAR DE NOUVELLES INITIATIVES ( B.A.S.T.I.A.N.I),20,0.0,8.0,1721.0,25.93,39.12,yes
31042,Bagnères-de-Luchon,LUG,M,FERRE,Louis,LUCHON AVANCE,18,0.0,10.0,979.0,39.33,56.23,yes
31042,Bagnères-de-Luchon,LDVD,M,LADRIX,Jean-Paul,VIVRE LUCHON,5,0.0,3.0,762.0,30.61,43.77,no
31066,Bessières,LSOC,M,RAYSSEGUIER,Jean-Luc,BESSIÈRES POUR TOUS,18,0.0,6.0,935.0,38.72,51.94,yes
31066,Bessières,LDVD,M,LAVIGNOLLE,Vincent,BESSIERES PLUS SIMPLEMENT,5,0.0,2.0,865.0,35.82,48.06,no
31069,Blagnac,LUG,M,KELLER,Bernard,BLAGNAC A COEUR AVEC BERNARD KELLER,27,0.0,4.0,4851.0,31.34,51.57,yes
31069,Blagnac,LDIV,M,LOUMAGNE,Bernard,POUR LES BLAGNACAIS,8,0.0,1.0,4555.0,29.43,48.43,no
31088,Brax,LDVG,M,ZANATTA,Thierry,"NOTRE VILLAGE, UN PROJET, UNE EQUIPE",3,0.0,0.0,428.0,21.11,29.08,no
31088,Brax,LDVD,M,CUNNAC,Bernard,"AVEC VOUS, BRAX NOTRE VILLAGE AVANT TOUT.",3,0.0,0.0,354.0,17.46,24.05,no
31088,Brax,LDVG,M,LEPINEUX,François,BRAX DEMAIN,17,0.0,1.0,690.0,34.04,46.88,yes
31094,Buzet-sur-Tarn,LDVG,M,BOMMIER,Yves,BUZET AU COEUR,1,0.0,0.0,161.0,8.85,12.83,no
31094,Buzet-sur-Tarn,LDVG,M,JOVIADO,Gilles,DEMAIN BUZET,15,0.0,2.0,661.0,36.32,52.67,yes
31094,Buzet-sur-Tarn,LDVG,M,PAREILLE,Xavier,"BUZET, POUR UNE VISION COMMUNE - AVEC PAREILLE, CE SERA DIFFERENT",3,0.0,0.0,433.0,23.79,34.5,no
31113,Castanet-Tolosan,LDVD,M,LAFON,Arnaud,RÉUSSIR ENSEMBLE CASTANET,24,0.0,7.0,2665.0,29.85,44.56,yes
31113,Castanet-Tolosan,LDVD,M,TOURNON,Patrice,TOURNONS OUI,2,0.0,0.0,729.0,8.17,12.19,no
31113,Castanet-Tolosan,LUG,M,TONDRIAUX,Marc,UN NOUVEL ELAN POUR CASTANET,7,0.0,2.0,2587.0,28.98,43.25,no
31117,Castelmaurou,LDVG,F,MIRTAIN SCHARDT,Magali,POURSUITE D'UNE DYNAMIQUE,20,0.0,4.0,870.0,27.72,40.39,yes
31117,Castelmaurou,LDVG,M,DINSE,Bernard,CATELMAUROU POUR VOUS,3,0.0,1.0,562.0,17.91,26.09,no
31117,Castelmaurou,LDVG,M,GIUSTI,Claude,VIVRE CASTELMAUROU,4,0.0,1.0,722.0,23.01,33.52,no
31118,Castelnau-d'Estrétefonds,LUD,M,RECOBRE,Pierre,UNE VISION D'AVENIR POUR CASTELNAU,5,0.0,1.0,840.0,21.97,35.49,no
31118,Castelnau-d'Estrétefonds,LUG,F,DALDOSSO,Corinne,CASTELNAU C'EST VOUS,2,0.0,1.0,454.0,11.87,19.18,no
31118,Castelnau-d'Estrétefonds,LDVG,M,DUPUY,Daniel,CASTELNAU NOUVEL HORIZON,22,0.0,6.0,1073.0,28.06,45.33,yes
31149,Colomiers,LUD,M,LABORDE,Damien,ENSEMBLE POUR COLOMIERS,4,0.0,1.0,3014.0,12.44,20.08,no
31149,Colomiers,LDVG,M,JIMENA,Patrick,VIVRE MIEUX A COLOMIERS,7,0.0,1.0,5900.0,24.35,39.3,no
31149,Colomiers,LUG,F,TRAVAL-MICHELET,Karine,GÉNÉRATIONS COLOMIERS,28,0.0,6.0,6098.0,25.17,40.62,yes
31157,Cugnaux,LDVD,M,CHALEON,Alain,L'UNION POUR REUSSIR ENSEMBLE CUGNAUX,27,0.0,2.0,4073.0,36.82,60.75,yes
31157,Cugnaux,LUG,M,GUERIN,Philippe,CUGNAUX SOLIDAIRE,6,0.0,1.0,2631.0,23.78,39.25,no
31165,Eaunes,LDVD,F,BAUTISTA,Brigitte,EAUNES VOUS RESSEMBLE,3,0.0,0.0,659.0,17.24,25.56,no
31165,Eaunes,LSOC,M,ESPINOSA,Daniel,EAUNES EST A VOUS,21,0.0,2.0,1004.0,26.27,38.94,yes
31165,Eaunes,LDVG,M,MESPLES,Thierry,EAUNES AUTREMENT,5,0.0,1.0,915.0,23.94,35.49,no
31169,Escalquens,LDVD,M,LEGAY,Frédéric,ESCALQUENS 2014 : FREDERIC LEGAY,6,0.0,1.0,1641.0,32.21,45.57,no
31169,Escalquens,LUG,M,SERIEYS,Alain,VIVRE ENSEMBLE A ESCALQUENS,22,0.0,4.0,1721.0,33.78,47.79,yes
31169,Escalquens,LDVG,F,FABRE,Monique,ECO CITOYENS D'ESCALQUENS,1,0.0,0.0,239.0,4.69,6.64,no
31187,Fonsorbes,LFG,M,PILET,Jean-Claude,FONSORBES L'HUMAIN D'ABORD,1,0.0,0.0,406.0,5.0,7.56,no
31187,Fonsorbes,LUG,M,TROCH,Christian,FONSORBES SOURCE D'AVENIR,2,0.0,0.0,864.0,10.64,16.1,no
31187,Fonsorbes,LDVG,F,SIMEON,Françoise,FONSORBES CITOYENNETÉ,24,0.0,5.0,2106.0,25.94,39.24,yes
31187,Fonsorbes,LUMP,M,LALANNE,Philippe,FONSORBES 2014 : UNE NOUVELLE DYNAMIQUE !,6,0.0,1.0,1991.0,24.53,37.1,no
31193,Le Fousseret,LDVG,M,LAGARRIGUE,Pierre,LE FOUSSERET EN ACTION,15,0.0,6.0,500.0,37.88,50.4,yes
31193,Le Fousseret,LSOC,M,BOCHEREAU,Jean-Marie,CONTINUONS ENSEMBLE POUR LE FOUSSERET,4,0.0,1.0,492.0,37.27,49.6,no
31239,L'Isle-en-Dodon,LSOC,M,BROUSSE,Jean-Louis,REUSSIR AVEC LES L'ISLOIS,4,0.0,2.0,563.0,41.09,48.58,no
31239,L'Isle-en-Dodon,LDIV,M,CARAOUE,Francois,UNION POUR UN NOUVEL ELAN,15,0.0,7.0,596.0,43.5,51.42,yes
31281,Launac,LDVG,M,CAMPOS,François,HORIZON 2020 : LAUNAC - GALEMBRUN,2,0.0,0.0,222.0,21.35,26.75,no
31281,Launac,LDVD,M,ALARCON,Nicolas,POUR UN AVENIR ÉQUILIBRÉ,11,0.0,2.0,325.0,31.25,39.16,yes
31281,Launac,LDVG,M,MELIET,Jean-Jacques,AGIR POUR TOUS,2,0.0,1.0,283.0,27.21,34.1,no
31282,Launaguet,LUG,M,ROUGÉ,Michel,UNE EQUIPE RESPONSABLE POUR NOTRE VILLE,22,0.0,2.0,1782.0,31.85,52.86,yes
31282,Launaguet,LDVD,M,LARGETEAU,Richard,ENSEMBLE POUR LAUNAGUET RASSEMBLES,7,0.0,0.0,1589.0,28.4,47.14,no
31311,La Magdelaine-sur-Tarn,LSOC,M,ESCORBIAC,Médéric,L'AVENIR ENSEMBLE,2,0.0,0.0,155.0,22.3,26.72,no
31311,La Magdelaine-sur-Tarn,LUD,M,VIALAS,Roger,NOTRE VILLLAGE AUTREMENT,2,0.0,1.0,156.0,22.45,26.9,no
31311,La Magdelaine-sur-Tarn,LDVG,F,NARDUCCI,Isabelle,LA MAGDELAINE POUR TOUS,11,0.0,2.0,269.0,38.71,46.38,yes
31341,Merville,LSOC,M,TAGNERES,Bernard,MERVILLE AU COEUR DE TOUS,2,0.0,0.0,302.0,9.2,14.36,no
31341,Merville,LDVG,F,TRECCANI,Marie-Thérèse,UN ÉLAN POUR MERVILLE,2,0.0,0.0,311.0,9.48,14.79,no
31341,Merville,LUD,M,PETRO,Philippe,MERVILLE - UN PROJET... UNE EQUIPE...,3,0.0,1.0,456.0,13.89,21.68,no
31341,Merville,LDVG,F,AYGAT,Chantal,AGIR POUR L'AVENIR DE MERVILLE,20,0.0,5.0,1034.0,31.51,49.17,yes
31395,Muret,LDVD,M,JAMMES,Laurent,MURETAINS ALLONS PLUS LOIN !,3,0.0,1.0,1563.0,9.42,16.81,no
31395,Muret,LUD,M,SOTTIL,Alain,MURET AU COEUR,5,0.0,2.0,2881.0,17.36,30.99,no
31395,Muret,LUG,M,MANDEMENT,André,"MURET, MA VILLE C'EST MA VIE",27,0.0,10.0,4853.0,29.24,52.2,yes
31424,Plaisance-du-Touch,LDVG,M,BARBIER,Pascal,REINVENTONS PLAISANCE,8,0.0,4.0,3513.0,27.27,48.42,no
31424,Plaisance-du-Touch,LUG,M,ESCOULA,Louis,AGIR POUR PLAISANCE AVANCONS ENSEMBLE,25,0.0,14.0,3743.0,29.05,51.58,yes
31446,Ramonville-Saint-Agne,LUG,M,LUBAC,Christophe,RAMONVILLE POUR TOUS,23,0.0,7.0,2146.0,22.31,39.95,yes
31446,Ramonville-Saint-Agne,LUD,M,BROT,Patrice,RAMONVILLE D'AVENIR,6,0.0,2.0,1898.0,19.73,35.33,no
31446,Ramonville-Saint-Agne,LVEC,M,AREVALO,Henri,RAMONVILLE SOLIDAIRE ET CREATIVE,4,0.0,1.0,1328.0,13.81,24.72,no
31462,Rouffiac-Tolosan,LDVD,M,BOUÉ,Pierre,EN AVANT ROUFFIAC TOLOSAN,3,0.0,1.0,419.0,27.44,35.66,no
31462,Rouffiac-Tolosan,LDVD,M,SIPRA,Robert,POUR ROUFFIAC TOLOSAN,2,0.0,0.0,289.0,18.93,24.6,no
31462,Rouffiac-Tolosan,LDVD,M,SOURZAC,Jean Gervais,ROUFFIAC TOLOSAN D'AUJOURD'HUI A DEMAIN,14,0.0,2.0,467.0,30.58,39.74,yes
31483,Saint-Gaudens,LDVG,M,DUCLOS,Jean-Yves,SAINT-GAUDENS ENSEMBLE,27,0.0,12.0,3437.0,40.6,61.76,yes
31483,Saint-Gaudens,LUG,M,LEPINAY,Jean-Raymond,AVANCER ENSEMBLE,6,0.0,3.0,2128.0,25.14,38.24,no
31490,Saint-Jory,LUD,M,FOURCASSIER,Thierry,UNIS POUR AGIR,21,0.0,1.0,1173.0,29.34,44.94,yes
31490,Saint-Jory,LDVG,M,FORT,Philippe,ALTERNATIVE SAINT JORY,2,0.0,0.0,419.0,10.48,16.05,no
31490,Saint-Jory,LSOC,M,DONADIEU,Richard,ENSEMBLE CONTINUONS,6,0.0,0.0,1018.0,25.46,39.0,no
31499,Saint-Lys,LVEC,F,RENAUX,Catherine,L'ALTERNATIVE POUR SAINT-LYS,7,0.0,1.0,1800.0,30.18,49.52,no
31499,Saint-Lys,LUG,M,TENE,Jacques,"SAINT-LYS, AVEC VOUS, POUR VOUS",22,0.0,3.0,1835.0,30.77,50.48,yes
31507,Saint-Paul-sur-Save,LDVG,M,BOISSIERES,Jean,ENSEMBLE POUR SAINT PAUL,12,0.0,2.0,303.0,35.82,49.27,yes
31507,Saint-Paul-sur-Save,LDVG,M,FEVRIER-MUZARD,Patrick,UNIS POUR SAINT-PAUL SUR SAVE,2,0.0,1.0,213.0,25.18,34.63,no
31507,Saint-Paul-sur-Save,LDVD,F,REVERCHON-PFISTER,Brigitte,UNE NOUVELLE EQUIPE POUR UN ELAN NOUVEAU,1,0.0,0.0,99.0,11.7,16.1,no
31517,Saint-Sulpice-sur-Lèze,LDVD,F,BUOSI-CARDONA,Eveline,UN AUTRE REGARD POUR SAINT-SULPICE,4,0.0,1.0,550.0,37.77,47.62,no
31517,Saint-Sulpice-sur-Lèze,LUG,F,SUZANNE,Colette,COLETTE SUZANNE,15,0.0,3.0,605.0,41.55,52.38,yes
31523,Salies-du-Salat,LDVG,F,LABAT,Christiane,AGIR POUR SALIES,2,0.0,1.0,265.0,20.14,29.74,no
31523,Salies-du-Salat,LDVG,M,DUPRAT,Jean-Pierre,UNION,17,0.0,5.0,626.0,47.57,70.26,yes
31526,La Salvetat-Saint-Gilles,LDVG,M,ARDERIU,François,BIEN VIVRE À LA SALVETAT (POUR UNE SALVETAT CITOYENNE),21,0.0,6.0,1563.0,27.81,44.07,yes
31526,La Salvetat-Saint-Gilles,LUG,M,DAUVEL,Philippe,LA SALVETAT ENSEMBLE,6,0.0,2.0,1405.0,25.0,39.61,no
31526,La Salvetat-Saint-Gilles,LUD,M,CESSES,Jean-Louis,CAP@VENIR,2,0.0,0.0,579.0,10.3,16.32,no
31547,Seysses,LDVD,M,VIDAL,Alain,MIEUX VIVRE ENSEMBLE,6,0.0,2.0,1187.0,23.97,40.1,no
31547,Seysses,LUG,M,PACE,Alain,ENSEMBLE AGISSONS POUR SEYSSES,22,0.0,9.0,1416.0,28.6,47.84,yes
31547,Seysses,LFG,F,FLORES,Éva,ACTION CITOYENNE,1,0.0,0.0,357.0,7.21,12.06,no
31555,Toulouse,LUD,M,MOUDENC,Jean-Luc,JEAN-LUC MOUDENC UN NOUVEL ELAN POUR TOULOUSE,53,0.0,51.0,73708.0,28.96,52.06,yes
31555,Toulouse,LUG,M,COHEN,Pierre,"RASSEMBLEE, TOULOUSE AVANCE !",16,0.0,16.0,67869.0,26.66,47.94,no
31561,L'Union,LDVD,M,DAHAN,Jacques,GENERATION L'UNION,4,0.0,0.0,1676.0,17.42,24.18,no
31561,L'Union,LDVG,M,PERE,Marc,L'UNION DEMAIN,24,0.0,2.0,3045.0,31.65,43.93,yes
31561,L'Union,LDVD,F,MAURIN,Nadine,ENSEMBLE POUR L'UNION,5,0.0,1.0,2210.0,22.97,31.89,no
31572,Venerque,LDVD,M,MERCIER,Christian,VENERQUE 2014,4,0.0,1.0,524.0,26.31,36.21,no
31572,Venerque,LUG,M,DUVIEL,Michel,VENERQUE AVENIR,16,0.0,5.0,566.0,28.41,39.12,yes
31572,Venerque,LDVG,F,MALGOUYRES-COFFIN,Catherine,AGISSONS ENSEMBLE POUR VENERQUE,3,0.0,1.0,357.0,17.92,24.67,no
31575,Vieille-Toulouse,LDVG,M,ROBERT,Gérard,TOUS POUR VIEILLE TOULOUSE,0,0.0,0.0,74.0,7.65,10.12,no
31575,Vieille-Toulouse,LDVD,F,MONTANARI,Blandine,TOLOSIENS 2020,3,0.0,0.0,313.0,32.37,42.82,no
31575,Vieille-Toulouse,LDVD,F,GARCIA,Mireille,ENSEMBLE POUR NOTRE AVENIR,12,0.0,2.0,344.0,35.57,47.06,yes
31584,Villemur-sur-Tarn,LDVD,M,DUMOULIN,Jean-Marc,VILLEMUR 2020,23,0.0,10.0,1626.0,37.4,54.34,yes
31584,Villemur-sur-Tarn,LDVG,M,BOUDET,Jean-Claude,REUSSIR VILLEMUR,6,0.0,3.0,1366.0,31.42,45.66,no
31587,Villeneuve-lès-Bouloc,LSOC,M,FAGGION,André,VILLENEUVE POUR TOUS,3,0.0,0.0,359.0,34.79,45.97,no
31587,Villeneuve-lès-Bouloc,LDVD,M,GALLINARO,André,ENTENTE ET INTERETS COMMUNAUX,12,0.0,2.0,422.0,40.89,54.03,yes
31589,Villenouvelle,LDVD,F,JOING,Magaly,S'UNIR POUR REUSSIR,2,0.0,0.0,178.0,19.45,24.32,no
31589,Villenouvelle,LSOC,M,FEDOU,Nicolas,AGIR ENSEMBLE POUR VILLENOUVELLE,12,0.0,4.0,388.0,42.4,53.01,yes
31589,Villenouvelle,LDVG,M,CAZENEUVE,Louis,VILLENOUVELLE POUR TOUS,1,0.0,0.0,166.0,18.14,22.68,no
32160,L'Isle-Jourdain,LUG,M,IDRAC,Francis,AGIR ENSEMBLE POUR L'ISLE-JOURDAIN,23,0.0,10.0,1959.0,34.97,53.69,yes
32160,L'Isle-Jourdain,LDVD,M,ROUGÉ,Jean-Hubert,L'ISLE DU FUTUR,6,0.0,3.0,1690.0,30.17,46.31,no
32334,Pujaudran,LDVG,M,HEINIGER,Roger,CONSTRUIRE ENSEMBLE,12,0.0,2.0,420.0,38.75,52.17,yes
32334,Pujaudran,LDVG,M,PÉRIN,René,"PUJAUDRAN DEMAIN, UN NOUVEL ELAN",2,0.0,0.0,194.0,17.9,24.1,no
32334,Pujaudran,LDVG,F,ABADIE,Muriel,REUSSIR AVEC LES PUJAUDRANAIS,1,0.0,0.0,191.0,17.62,23.73,no
33003,Ambarès-et-Lagrave,LUD,M,POULAIN,David,"AMBARÈS-ET-LAGRAVE, NOTRE PARTI PRIS",4,0.0,0.0,1269.0,13.31,23.37,no
33003,Ambarès-et-Lagrave,LSOC,M,HERITIE,Michel,"PLUS LOIN, AVEC VOUS",23,0.0,2.0,1922.0,20.16,35.4,yes
